PositionQuantity,AvgPrice,Return,Capital,MarketPrice
0.0,0.0,0.0,11044.820000000007,240.74
3.0,234.01,-702.03,10342.790000000006,234.01
1.0,234.01,463.12,10805.910000000007,231.56
0.0,0.0,226.64,11032.550000000007,226.64
3.0,230.86,-692.58,10339.970000000007,230.86
1.0,230.86,472.96,10812.930000000006,236.48
0.0,0.0,241.48,11054.410000000005,241.48
0.0,0.0,0.0,11054.410000000005,237.22
0.0,0.0,0.0,11054.410000000005,236.74
0.0,0.0,0.0,11054.410000000005,234.88
0.0,0.0,0.0,11054.410000000005,236.69
0.0,0.0,0.0,11054.410000000005,230.86
3.0,229.24,-687.72,10366.690000000006,229.24
6.0,229.51,-689.34,9677.350000000006,229.78
3.0,229.51,649.74,10327.090000000006,216.58
1.0,229.51,438.24,10765.330000000005,219.12
0.0,0.0,216.85,10982.180000000006,216.85
3.0,220.14,-660.42,10321.760000000006,220.14
6.0,222.75,-676.08,9645.680000000006,225.36
9.0,224.41,-683.1899999999999,8962.490000000005,227.73
11.0,224.4936363636364,-449.74,8512.750000000005,224.87
13.0,224.55615384615388,-449.8,8062.950000000005,224.9
15.0,224.16866666666672,-443.3,7619.650000000005,221.65
17.0,224.0029411764706,-445.52,7174.130000000005,222.76
19.0,224.76368421052632,-462.46,6711.670000000005,231.23
21.0,225.25,-459.74,6251.930000000005,229.87
10.0,225.25,2658.2599999999998,8910.190000000004,241.66
5.0,225.25,1184.85,10095.040000000005,236.97
2.0,225.25,696.1800000000001,10791.220000000005,232.06
1.0,225.25,226.77,11017.990000000005,226.77
0.0,0.0,229.0,11246.990000000005,229.0
0.0,0.0,0.0,11246.990000000005,231.11
0.0,0.0,0.0,11246.990000000005,240.44
0.0,0.0,0.0,11246.990000000005,235.14
0.0,0.0,0.0,11246.990000000005,235.18
0.0,0.0,0.0,11246.990000000005,238.69
0.0,0.0,0.0,11246.990000000005,245.65
0.0,0.0,0.0,11246.990000000005,239.19
0.0,0.0,0.0,11246.990000000005,245.6
0.0,0.0,0.0,11246.990000000005,245.94
3.0,249.72,-749.16,10497.830000000005,249.72
4.0,250.595,-253.22,10244.610000000006,253.22
5.0,251.64600000000002,-255.85,9988.760000000006,255.85
5.0,251.64600000000002,0.0,9988.760000000006,250.91
5.0,251.64600000000002,0.0,9988.760000000006,253.12
5.0,251.64600000000002,0.0,9988.760000000006,244.25
5.0,251.64600000000002,0.0,9988.760000000006,242.32
5.0,251.64600000000002,0.0,9988.760000000006,245.03
5.0,251.64600000000002,0.0,9988.760000000006,243.62
5.0,251.64600000000002,0.0,9988.760000000006,246.27
5.0,251.64600000000002,0.0,9988.760000000006,247.85
5.0,251.64600000000002,0.0,9988.760000000006,249.45
5.0,251.64600000000002,0.0,9988.760000000006,250.95
5.0,251.64600000000002,0.0,9988.760000000006,256.34
5.0,251.64600000000002,0.0,9988.760000000006,254.14
5.0,251.64600000000002,0.0,9988.760000000006,258.63
5.0,251.64600000000002,0.0,9988.760000000006,261.59
5.0,251.64600000000002,0.0,9988.760000000006,262.98
5.0,251.64600000000002,0.0,9988.760000000006,267.02
2.0,251.64600000000002,805.11,10793.870000000006,268.37
1.0,251.64600000000002,267.83,11061.700000000006,267.83
0.0,0.0,274.34,11336.040000000006,274.34
0.0,0.0,0.0,11336.040000000006,280.37
0.0,0.0,0.0,11336.040000000006,278.29
0.0,0.0,0.0,11336.040000000006,269.33
3.0,258.81,-776.4300000000001,10559.610000000006,258.81
1.0,258.81,514.06,11073.670000000006,257.03
0.0,0.0,256.85,11330.520000000006,256.85
0.0,0.0,0.0,11330.520000000006,262.22
0.0,0.0,0.0,11330.520000000006,271.87
0.0,0.0,0.0,11330.520000000006,273.24
0.0,0.0,0.0,11330.520000000006,276.37
0.0,0.0,0.0,11330.520000000006,276.77
0.0,0.0,0.0,11330.520000000006,275.42
0.0,0.0,0.0,11330.520000000006,277.33
0.0,0.0,0.0,11330.520000000006,276.18
0.0,0.0,0.0,11330.520000000006,274.1
0.0,0.0,0.0,11330.520000000006,261.85
0.0,0.0,0.0,11330.520000000006,257.52
3.0,259.87,-779.61,10550.910000000005,259.87
6.0,256.245,-757.86,9793.050000000005,252.62
8.0,254.55875,-499.0,9294.050000000005,249.5
10.0,254.90500000000003,-512.58,8781.470000000005,256.29
12.0,254.88750000000002,-509.6,8271.870000000004,254.8
14.0,254.65928571428572,-506.58,7765.2900000000045,253.29
16.0,254.099375,-500.36,7264.930000000005,250.18
18.0,253.35722222222225,-494.84,6770.090000000005,247.42
9.0,253.35722222222225,2138.94,8909.030000000004,237.66
4.0,253.35722222222225,1210.0,10119.030000000004,242.0
7.0,250.33698412698413,-738.9300000000001,9380.100000000004,246.31
3.0,250.33698412698413,968.6,10348.700000000004,242.15
1.0,250.33698412698413,472.26,10820.960000000005,236.13
0.0,0.0,231.26,11052.220000000005,231.26
3.0,228.18999999999997,-684.5699999999999,10367.650000000005,228.19
4.0,227.64499999999998,-226.01,10141.640000000005,226.01
5.0,226.648,-222.66,9918.980000000005,222.66
8.0,224.30124999999998,-661.17,9257.810000000005,220.39
11.0,223.05999999999997,-659.25,8598.560000000005,219.75
5.0,223.05999999999997,1296.48,9895.040000000005,216.08
5.0,223.05999999999997,0.0,9895.040000000005,222.09
8.0,223.11249999999998,-669.5999999999999,9225.440000000004,223.2
11.0,223.90272727272725,-678.03,8547.410000000003,226.01
13.0,223.6130769230769,-444.04,8103.3700000000035,222.02
15.0,223.45933333333332,-444.92,7658.4500000000035,222.46
17.0,223.17823529411763,-442.14,7216.310000000003,221.07
19.0,222.7078947368421,-437.42,6778.890000000003,218.71
21.0,222.5385714285714,-441.86,6337.030000000003,220.93
12.0,222.5385714285714,2063.16,8400.190000000002,229.24
8.0,222.5385714285714,947.16,9347.350000000002,236.79
10.0,225.38885714285712,-473.58,8873.770000000002,236.79
5.0,225.38885714285712,1168.45,10042.220000000003,233.69
2.0,225.38885714285712,720.33,10762.550000000003,240.11
1.0,225.38885714285712,241.06,11003.610000000002,241.06
0.0,0.0,241.11,11244.720000000003,241.11
0.0,0.0,0.0,11244.720000000003,241.65
0.0,0.0,0.0,11244.720000000003,237.86
0.0,0.0,0.0,11244.720000000003,247.86
0.0,0.0,0.0,11244.720000000003,249.6
0.0,0.0,0.0,11244.720000000003,246.83
0.0,0.0,0.0,11244.720000000003,243.27
0.0,0.0,0.0,11244.720000000003,246.3
0.0,0.0,0.0,11244.720000000003,248.79
0.0,0.0,0.0,11244.720000000003,246.05
0.0,0.0,0.0,11244.720000000003,250.18
0.0,0.0,0.0,11244.720000000003,245.94
3.0,247.66,-742.98,10501.740000000003,247.66
1.0,247.66,486.7,10988.440000000004,243.35
0.0,0.0,239.67,11228.110000000004,239.67
0.0,0.0,0.0,11228.110000000004,236.35
0.0,0.0,0.0,11228.110000000004,242.27
3.0,243.86,-731.58,10496.530000000004,243.86
6.0,240.4,-710.8199999999999,9785.710000000005,236.94
9.0,241.26000000000002,-728.9399999999999,9056.770000000004,242.98
4.0,241.26000000000002,1165.8,10222.570000000003,233.16
2.0,241.26000000000002,464.0,10686.570000000003,232.0
1.0,241.26000000000002,226.23,10912.800000000003,226.23
0.0,0.0,229.82,11142.620000000003,229.82
3.0,228.58,-685.74,10456.880000000003,228.58
6.0,229.35999999999999,-690.42,9766.460000000003,230.14
9.0,229.94,-693.3,9073.160000000003,231.1
11.0,230.0563636363636,-461.16,8612.000000000004,230.58
13.0,230.26307692307694,-462.8,8149.2000000000035,231.4
15.0,230.93333333333334,-470.58,7678.6200000000035,235.29
17.0,231.9576470588235,-479.28,7199.340000000004,239.64
19.0,232.91473684210527,-482.1,6717.240000000003,241.05
21.0,233.91333333333336,-486.8,6230.440000000003,243.4
10.0,233.91333333333336,2614.92,8845.360000000004,237.72
5.0,233.91333333333336,1192.25,10037.610000000004,238.45
2.0,233.91333333333336,700.5600000000001,10738.170000000004,233.52
1.0,233.91333333333336,241.9,10980.070000000003,241.9
0.0,0.0,249.07,11229.140000000003,249.07
0.0,0.0,0.0,11229.140000000003,247.88
0.0,0.0,0.0,11229.140000000003,248.11
3.0,239.18999999999997,-717.5699999999999,10511.570000000003,239.19
4.0,239.11249999999998,-238.88,10272.690000000004,238.88
